source,category,name,price_ars,url,article,brand,availability,page,scraped_at
mexx,mothers,Motherboard AM5 - Gigabyte B850M EAGLE ICE WIFI6E,295999,https://www.mexx.com.ar/productos-rubro/motherboards/50503-motherboard-am5-gigabyte-b850m-eagle-ice-wifi6e.html,20046,Gigabyte,EN STOCK,2,2026-05-23T23:08:05
mexx,mothers,Motherboard AM5 - Asus Prime A620M-K,124999,https://www.mexx.com.ar/productos-rubro/motherboards/46561-motherboard-am5-asus-prime-a620m-k.html,20413,Asus,EN STOCK,2,2026-05-23T23:08:05
mexx,mothers,Motherboard Am4 - Asus Prime B550M-K,140999,https://www.mexx.com.ar/productos-rubro/motherboards/49206-motherboard-am4-asus-prime-b550m-k.html,20603,Asus,EN STOCK,2,2026-05-23T23:08:05
mexx,mothers,Motherboard AM5 - Asus Prime B650EM-A WIFI,230999,https://www.mexx.com.ar/productos-rubro/motherboards/50700-motherboard-am5-asus-prime-b650em-a-wifi.html,20617,Asus,EN STOCK,2,2026-05-23T23:08:05
mexx,mothers,Motherboard AM5 - Asus Prime B650M-A II,195999,https://www.mexx.com.ar/productos-rubro/motherboards/48302-motherboard-am5-asus-prime-b650m-a-ii.html,20625,Asus,EN STOCK,2,2026-05-23T23:08:05
mexx,mothers,Motherboard AM5 - Asus Prime B840M-A,195999,https://www.mexx.com.ar/productos-rubro/motherboards/48909-motherboard-am5-asus-prime-b840m-a.html,20629,Asus,EN STOCK,2,2026-05-23T23:08:05
mexx,mothers,Motherboard AM5 - Asus Prime B840M-A WIFI,223749,https://www.mexx.com.ar/productos-rubro/motherboards/48910-motherboard-am5-asus-prime-b840m-a-wifi.html,20630,Asus,EN STOCK,2,2026-05-23T23:08:05
mexx,mothers,Motherboard AM5 - Asus Rog Strix B850-A GAMING WIFI,501999,https://www.mexx.com.ar/productos-rubro/motherboards/48911-motherboard-am5-asus-rog-strix-b850-a-gaming-wifi.html,20633,Asus,EN STOCK,3,2026-05-23T23:08:05
mexx,mothers,Motherboard AM5 - Asus Rog Strix B850-F GAMING WIFI,545999,https://www.mexx.com.ar/productos-rubro/motherboards/49784-motherboard-am5-asus-rog-strix-b850-f-gaming-wifi.html,20634,Asus,EN STOCK,3,2026-05-23T23:08:05
mexx,mothers,Motherboard AM5 - Asus Rog Strix B850-E GAMING WIFI,642369,https://www.mexx.com.ar/productos-rubro/motherboards/49785-motherboard-am5-asus-rog-strix-b850-e-gaming-wifi.html,20635,Asus,EN STOCK,3,2026-05-23T23:08:05
mexx,mothers,Motherboard AM5 - Asus Tuf GAMING B850-E WIFI,370999,https://www.mexx.com.ar/productos-rubro/motherboards/50702-motherboard-am5-asus-tuf-gaming-b850-e-wifi.html,20636,Asus,EN STOCK,3,2026-05-23T23:08:05
mexx,mothers,Motherboard AM5 - Asus Prime B850M-K,218999,https://www.mexx.com.ar/productos-rubro/motherboards/50497-motherboard-am5-asus-prime-b850m-k.html,20642,Asus,EN STOCK,3,2026-05-23T23:08:05
mexx,mothers,Motherboard AM5 - Asus Prime X870-P WIFI,419999,https://www.mexx.com.ar/productos-rubro/motherboards/48038-motherboard-am5-asus-prime-x870-p-wifi.html,20861,Asus,EN STOCK,3,2026-05-23T23:08:05
mexx,mothers,Motherboard 1200 10° Gen - Msi H510M PLUS II,90999,https://www.mexx.com.ar/productos-rubro/motherboards/50536-motherboard-1200-10Â°-gen-msi-h510m-plus-ii.html,21594,Msi,EN STOCK,3,2026-05-23T23:08:05
mexx,mothers,Motherboard 1700 14°Gen - Msi Pro H610M-S DDR4,99579,https://www.mexx.com.ar/productos-rubro/motherboards/48105-motherboard-1700-14Â°gen-msi-pro-h610m-s-ddr4.html,21618,Msi,EN STOCK,3,2026-05-23T23:08:05
mexx,mothers,Motherboard 1700 14°Gen - Msi PRO H610M-G DDR5,99999,https://www.mexx.com.ar/productos-rubro/motherboards/48099-motherboard-1700-14Â°gen-msi-pro-h610m-g-ddr5.html,21623,Msi,EN STOCK,3,2026-05-23T23:08:05
mexx,mothers,Motherboard 1700 14°Gen - Msi B760M-E PRO DDR5,143499,https://www.mexx.com.ar/productos-rubro/motherboards/48489-motherboard-1700-14Â°gen-msi-b760m-e-pro-ddr5.html,21637,Msi,EN STOCK,3,2026-05-23T23:08:05
mexx,mothers,Motherboard 1700 14°Gen - Msi B760M-P PRO DDR4,144809,https://www.mexx.com.ar/productos-rubro/motherboards/46558-motherboard-1700-14Â°gen-msi-b760m-p-pro-ddr4.html,21638,Msi,EN STOCK,3,2026-05-23T23:08:05
mexx,mothers,Motherboard 1700 14°Gen - Msi B760M GAMING PLUS WIFI DDR5,248579,https://www.mexx.com.ar/productos-rubro/motherboards/47311-motherboard-1700-14Â°gen-msi-b760m-gaming-plus-wifi-ddr5.html,21640,Msi,EN STOCK,3,2026-05-23T23:08:05
mexx,mothers,Motherboard 1700 14°Gen - Msi B760M-P PRO DDR5,177629,https://www.mexx.com.ar/productos-rubro/motherboards/47351-motherboard-1700-14Â°gen-msi-b760m-p-pro-ddr5.html,21641,Msi,EN STOCK,4,2026-05-23T23:08:05
mexx,mothers,Motherboard Intel Socket LGA1851 - Msi PRO H810M-B DDR5,195999,https://www.mexx.com.ar/productos-rubro/motherboards/50215-motherboard-intel-socket-lga1851-msi-pro-h810m-b-ddr5.html,21652,Msi,EN STOCK,4,2026-05-23T23:08:05
mexx,mothers,Motherboard Intel Socket LGA1851 - Msi B860 Gaming Plus WIFI DDR5,401129,https://www.mexx.com.ar/productos-rubro/motherboards/49692-motherboard-intel-socket-lga1851-msi-b860-gaming-plus-wifi-ddr5.html,21653,Msi,EN STOCK,4,2026-05-23T23:08:05
mexx,mothers,Motherboard Intel Socket LGA1851- Msi B860M GAMING PLUS WIFI DDR5,315999,https://www.mexx.com.ar/productos-rubro/motherboards/49312-motherboard-intel-socket-lga1851-msi-b860m-gaming-plus-wifi-ddr5.html,21654,Msi,EN STOCK,4,2026-05-23T23:08:05
mexx,mothers,Motherboard Intel Socket LGA1851 - Msi Z890 GAMING PLUS WIFI DDR5,450999,https://www.mexx.com.ar/productos-rubro/motherboards/48398-motherboard-intel-socket-lga1851-msi-z890-gaming-plus-wifi-ddr5.html,21656,Msi,EN STOCK,4,2026-05-23T23:08:05
mexx,mothers,Motherboard Intel Socket LGA1851 - Msi PRO Z890 S WIFI WHITE,395999,https://www.mexx.com.ar/productos-rubro/motherboards/49315-motherboard-intel-socket-lga1851-msi-pro-z890-s-wifi-white.html,21658,Msi,EN STOCK,4,2026-05-23T23:08:05
mexx,mothers,Motherboard 1200 11°Gen - Asus Prime H510M-R R2.0,95999,https://www.mexx.com.ar/productos-rubro/motherboards/49207-motherboard-1200-11Â°gen-asus-prime-h510m-r-r2.0.html,22299,Asus,EN STOCK,4,2026-05-23T23:08:05
mexx,mothers,Motherboard 1700 13°Gen - Asus Prime B760M-K D4,144139,https://www.mexx.com.ar/productos-rubro/motherboards/47059-motherboard-1700-13Â°gen-asus-prime-b760m-k-d4.html,22336,Asus,EN STOCK,4,2026-05-23T23:08:05
mexx,mothers,Motherboard Intel Socket LGA1851- Asus Prime H810M-E,158109,https://www.mexx.com.ar/productos-rubro/motherboards/51207-motherboard-intel-socket-lga1851-asus-prime-h810m-e.html,22349,Asus,EN STOCK,4,2026-05-23T23:08:05
mexx,mothers,Motherboard 1700 14°Gen - Gigabyte H610M-K V2 DDR5,115999,https://www.mexx.com.ar/productos-rubro/motherboards/48098-motherboard-1700-14Â°gen-gigabyte-h610m-k-v2-ddr5.html,23435,Gigabyte,EN STOCK,4,2026-05-23T23:08:05
mexx,mothers,Motherboard 1700 14°Gen - Gigabyte B760M D3HP DDR5,180999,https://www.mexx.com.ar/productos-rubro/motherboards/48794-motherboard-1700-14Â°gen-gigabyte-b760m-d3hp-ddr5.html,23449,Gigabyte,EN STOCK,4,2026-05-23T23:08:05
mexx,mothers,Motherboard Intel Socket LGA1851 - Gigabyte B860M H,175999,https://www.mexx.com.ar/productos-rubro/motherboards/50727-motherboard-intel-socket-lga1851-gigabyte-b860m-h.html,23471,Gigabyte,EN STOCK,4,2026-05-23T23:08:05
mexx,mothers,Motherboard Intel Socket LGA1851 - Gigabyte B860M K,170829,https://www.mexx.com.ar/productos-rubro/motherboards/50021-motherboard-intel-socket-lga1851-gigabyte-b860m-k.html,23475,Gigabyte,EN STOCK,5,2026-05-23T23:08:05
mexx,mothers,Motherboard Intel Socket LGA1851 - Gigabyte Z890 AERO G,795999,https://www.mexx.com.ar/productos-rubro/motherboards/49446-motherboard-intel-socket-lga1851-gigabyte-z890-aero-g.html,23478,Gigabyte,EN STOCK,5,2026-05-23T23:08:05
mexx,mothers,Motherboard Intel Socket LGA1851 - Gigabyte Z890M A ELITE WIFI7,429999,https://www.mexx.com.ar/productos-rubro/motherboards/49945-motherboard-intel-socket-lga1851-gigabyte-z890m-a-elite-wifi7.html,23481,Gigabyte,EN STOCK,5,2026-05-23T23:08:05
mexx,mothers,Motherboard Intel Socket LGA1851 - Gigabyte Z890 Eagle WIFI7 DDR5,419749,https://www.mexx.com.ar/productos-rubro/motherboards/48795-motherboard-intel-socket-lga1851-gigabyte-z890-eagle-wifi7-ddr5.html,23484,Gigabyte,EN STOCK,5,2026-05-23T23:08:05
mexx,mothers,Motherboard Intel Socket LGA1851 - Gigabyte Z890M Gaming X,284939,https://www.mexx.com.ar/productos-rubro/motherboards/48463-motherboard-intel-socket-lga1851-gigabyte-z890m-gaming-x.html,23486,Gigabyte,EN STOCK,5,2026-05-23T23:08:05
mexx,procesadores,Procesador Amd Ryzen 5 5500 3.6 Ghz - AM4 Sin Gpu,152449,https://www.mexx.com.ar/productos-rubro/procesadores/47212-procesador-amd-ryzen-5-5500-3.6-ghz-am4-sin-gpu.html,24153,Amd,EN STOCK,1,2026-05-23T23:08:36
mexx,procesadores,Procesador Amd Ryzen 5 5600GT 4.6 Ghz - AM4,246999,https://www.mexx.com.ar/productos-rubro/procesadores/46852-procesador-amd-ryzen-5-5600gt-4.6-ghz-am4.html,24157,Amd,EN STOCK,1,2026-05-23T23:08:36
mexx,procesadores,Procesador Amd Ryzen 5 7600 5.1 Ghz - AM5,317869,https://www.mexx.com.ar/productos-rubro/procesadores/45656-procesador-amd-ryzen-5-7600-5.1-ghz-am5.html,24164,Amd,EN STOCK,1,2026-05-23T23:08:36
mexx,procesadores,Procesador Amd Ryzen 5 7600X 5.3 Ghz - AM5 Sin Cooler,360899,https://www.mexx.com.ar/productos-rubro/procesadores/44152-procesador-amd-ryzen-5-7600x-5.3-ghz-am5-sin-cooler.html,24165,Amd,EN STOCK,1,2026-05-23T23:08:36
mexx,procesadores,Procesador Amd Ryzen 5 8600G 5.3 Ghz - AM5,265649,https://www.mexx.com.ar/productos-rubro/procesadores/46865-procesador-amd-ryzen-5-8600g-5.3-ghz-am5.html,24166,Amd,EN STOCK,1,2026-05-23T23:08:36
mexx,procesadores,Procesador Amd Ryzen 5 8400F 4.7 Ghz - AM5 Sin Video,245999,https://www.mexx.com.ar/productos-rubro/procesadores/47372-procesador-amd-ryzen-5-8400f-4.7-ghz-am5-sin-video.html,24168,Amd,EN STOCK,1,2026-05-23T23:08:36
mexx,procesadores,Procesador Amd Ryzen 5 9600 5.2 Ghz - AM5,367329,https://www.mexx.com.ar/productos-rubro/procesadores/50159-procesador-amd-ryzen-5-9600-5.2-ghz-am5.html,24170,Amd,EN STOCK,1,2026-05-23T23:08:36
mexx,procesadores,Procesador Amd Ryzen 7 5700 3.7Ghz - AM4 Sin Gpu,255899,https://www.mexx.com.ar/productos-rubro/procesadores/48270-procesador-amd-ryzen-7-5700-3.7ghz-am4-sin-gpu.html,24358,Amd,EN STOCK,1,2026-05-23T23:08:36
mexx,procesadores,Procesador Amd Ryzen 7 5700G 4.6 Ghz - AM4,301009,https://www.mexx.com.ar/productos-rubro/procesadores/40369-procesador-amd-ryzen-7-5700g-4.6-ghz-am4.html,24362,Amd,EN STOCK,1,2026-05-23T23:08:36
mexx,procesadores,Procesador Amd Ryzen 7 5700X 4.6 Ghz - AM4 Sin Cooler,336489,https://www.mexx.com.ar/productos-rubro/procesadores/42712-procesador-amd-ryzen-7-5700x-4.6-ghz-am4-sin-cooler.html,24363,Amd,EN STOCK,1,2026-05-23T23:08:36
mexx,procesadores,Procesador Amd Ryzen 7 7700 5.3 Ghz - AM5,540999,https://www.mexx.com.ar/productos-rubro/procesadores/45551-procesador-amd-ryzen-7-7700-5.3-ghz-am5.html,24364,Amd,EN STOCK,1,2026-05-23T23:08:36
mexx,procesadores,Procesador Amd Ryzen 7 7700X 5.4 Ghz - AM5 Sin Cooler,530999,https://www.mexx.com.ar/productos-rubro/procesadores/44153-procesador-amd-ryzen-7-7700x-5.4-ghz-am5-sin-cooler.html,24365,Amd,EN STOCK,1,2026-05-23T23:08:36
mexx,procesadores,Procesador Amd Ryzen 7 7800X3D 5.0 Ghz - AM5 Sin Cooler,710999,https://www.mexx.com.ar/productos-rubro/procesadores/50970-procesador-amd-ryzen-7-7800x3d-5.0-ghz-am5-sin-cooler.html,24366,Amd,EN STOCK,2,2026-05-23T23:08:36
mexx,procesadores,Procesador Amd Ryzen 7 8700G 5.1 Ghz - AM5,375629,https://www.mexx.com.ar/productos-rubro/procesadores/46866-procesador-amd-ryzen-7-8700g-5.1-ghz-am5.html,24367,Amd,EN STOCK,2,2026-05-23T23:08:36
mexx,procesadores,Procesador Amd Ryzen 7 9700X 5.5 Ghz - AM5 Sin Cooler Con Gpu,571979,https://www.mexx.com.ar/productos-rubro/procesadores/47618-procesador-amd-ryzen-7-9700x-5.5-ghz-am5-sin-cooler-con-gpu.html,24371,Amd,EN STOCK,2,2026-05-23T23:08:36
mexx,procesadores,Procesador Amd Ryzen 7 9800X3D 5.2 Ghz - AM5 Sin Cooler,855799,https://www.mexx.com.ar/productos-rubro/procesadores/48630-procesador-amd-ryzen-7-9800x3d-5.2-ghz-am5-sin-cooler.html,24372,Amd,EN STOCK,2,2026-05-23T23:08:36
mexx,procesadores,Procesador Amd Ryzen 7 9850X3D 5.6 Ghz - AM5 Sin Cooler,1004339,https://www.mexx.com.ar/productos-rubro/procesadores/51283-procesador-amd-ryzen-7-9850x3d-5.6-ghz-am5-sin-cooler.html,24374,Amd,EN STOCK,2,2026-05-23T23:08:36
mexx,procesadores,Procesador Amd Ryzen 9 7900X 5.6 Ghz - AM5 Sin Cooler,610549,https://www.mexx.com.ar/productos-rubro/procesadores/44155-procesador-amd-ryzen-9-7900x-5.6-ghz-am5-sin-cooler.html,24405,Amd,EN STOCK,2,2026-05-23T23:08:36
mexx,procesadores,Procesador Amd Ryzen 9 9900X 5.6 Ghz - AM5 Sin Cooler Con Gpu,706529,https://www.mexx.com.ar/productos-rubro/procesadores/47620-procesador-amd-ryzen-9-9900x-5.6-ghz-am5-sin-cooler-con-gpu.html,24413,Amd,EN STOCK,2,2026-05-23T23:08:36
mexx,procesadores,Procesador Amd Ryzen 9 9900X3D 5.5 Ghz - AM5 Sin Cooler Con Gpu,1057999,https://www.mexx.com.ar/productos-rubro/procesadores/48832-procesador-amd-ryzen-9-9900x3d-5.5-ghz-am5-sin-cooler-con-gpu.html,24415,Amd,EN STOCK,2,2026-05-23T23:08:36
mexx,procesadores,Procesador Amd Ryzen 9 9950X 3D 5.7 Ghz - AM5 Sin Cooler Con Gpu,1190999,https://www.mexx.com.ar/productos-rubro/procesadores/48831-procesador-amd-ryzen-9-9950x-3d-5.7-ghz-am5-sin-cooler-con-gpu.html,24416,Amd,EN STOCK,2,2026-05-23T23:08:36
mexx,procesadores,Procesador Intel Core i3 14100F 4.7 Ghz Raptor Lake 1700 Sin Gpu,190999,https://www.mexx.com.ar/productos-rubro/procesadores/50448-procesador-intel-core-i3-14100f-4.7-ghz-raptor-lake-1700-sin-gpu.html,24749,Intel,EN STOCK,2,2026-05-23T23:08:36
mexx,procesadores,Procesador Intel Core i3 10100F 3.6 Ghz Comet Lake 1200 Sin Gpu,104679,https://www.mexx.com.ar/productos-rubro/procesadores/39007-procesador-intel-core-i3-10100f-3.6-ghz-comet-lake-1200-sin-gpu.html,24751,Intel,EN STOCK,2,2026-05-23T23:08:36
mexx,procesadores,Procesador Intel Core i3 12100F 4.3 Ghz Alder Lake 1700 Sin Gpu,134999,https://www.mexx.com.ar/productos-rubro/procesadores/41939-procesador-intel-core-i3-12100f-4.3-ghz-alder-lake-1700-sin-gpu.html,24753,Intel,EN STOCK,2,2026-05-23T23:08:36
mexx,procesadores,Procesador Intel Core i5 12400F 4.4 Ghz Alder Lake 1700 Sin Gpu,290999,https://www.mexx.com.ar/productos-rubro/procesadores/41761-procesador-intel-core-i5-12400f-4.4-ghz-alder-lake-1700-sin-gpu.html,25172,Intel,EN STOCK,3,2026-05-23T23:08:36
mexx,procesadores,Procesador Intel Core i5 12600KF 4.9 Ghz Alder Lake 1700 Sin Cooler Sin Gpu,335999,https://www.mexx.com.ar/productos-rubro/procesadores/51219-procesador-intel-core-i5-12600kf-4.9-ghz-alder-lake-1700-sin-cooler-sin-gpu.html,25216,Intel,EN STOCK,3,2026-05-23T23:08:36
mexx,procesadores,Procesador Intel Core i7 12700F 4.9 Ghz Alder Lake 1700 Sin Gpu,485999,https://www.mexx.com.ar/productos-rubro/procesadores/41940-procesador-intel-core-i7-12700f-4.9-ghz-alder-lake-1700-sin-gpu.html,25422,Intel,EN STOCK,3,2026-05-23T23:08:36
mexx,procesadores,Procesador Intel Core i7 12700 4.4 Ghz Alder Lake 1700,579619,https://www.mexx.com.ar/productos-rubro/procesadores/42231-procesador-intel-core-i7-12700-4.4-ghz-alder-lake-1700.html,25423,Intel,EN STOCK,3,2026-05-23T23:08:36
mexx,procesadores,Procesador Intel Core i7 14700F 5.4 Ghz Raptor Lake 1700 Sin Gpu,605999,https://www.mexx.com.ar/productos-rubro/procesadores/49340-procesador-intel-core-i7-14700f-5.4-ghz-raptor-lake-1700-sin-gpu.html,25427,Intel,EN STOCK,3,2026-05-23T23:08:36
mexx,procesadores,Procesador Intel Core i7 14700K 5.6 Ghz Raptor Lake 1700 Sin Cooler,722759,https://www.mexx.com.ar/productos-rubro/procesadores/47087-procesador-intel-core-i7-14700k-5.6-ghz-raptor-lake-1700-sin-cooler.html,25429,Intel,EN STOCK,3,2026-05-23T23:08:36
mexx,procesadores,Procesador Intel Core i7 14700KF 5.6 Ghz Raptor Lake 1700 Sin Cooler SinGpu,625999,https://www.mexx.com.ar/productos-rubro/procesadores/47088-procesador-intel-core-i7-14700kf-5.6-ghz-raptor-lake-1700-sin-cooler-singpu.html,25430,Intel,EN STOCK,3,2026-05-23T23:08:36
mexx,procesadores,Procesador Intel Core i9 12900 5.1 Ghz Alder Lake 1700,660999,https://www.mexx.com.ar/productos-rubro/procesadores/42657-procesador-intel-core-i9-12900-5.1-ghz-alder-lake-1700.html,25633,Intel,EN STOCK,3,2026-05-23T23:08:36
mexx,procesadores,Procesador Intel Core i9 12900K 5.2 Ghz Alder Lake 1700 Sin Cooler,680999,https://www.mexx.com.ar/productos-rubro/procesadores/41360-procesador-intel-core-i9-12900k-5.2-ghz-alder-lake-1700-sin-cooler.html,25634,Intel,EN STOCK,3,2026-05-23T23:08:36
mexx,procesadores,Procesador Intel Core i9 14900 5.8 Ghz Raptor Lake 1700,1080999,https://www.mexx.com.ar/productos-rubro/procesadores/47081-procesador-intel-core-i9-14900-5.8-ghz-raptor-lake-1700.html,25642,Intel,EN STOCK,3,2026-05-23T23:08:36
mexx,procesadores,Procesador Intel Core i9 14900K 6.0 Ghz Raptor Lake 1700 Sin Cooler,890999,https://www.mexx.com.ar/productos-rubro/procesadores/47082-procesador-intel-core-i9-14900k-6.0-ghz-raptor-lake-1700-sin-cooler.html,25643,Intel,EN STOCK,3,2026-05-23T23:08:36
mexx,procesadores,Procesador Intel Core Ultra 5 245KF 5.2 Ghz,405999,https://www.mexx.com.ar/productos-rubro/procesadores/49141-procesador-intel-core-ultra-5-245kf-5.2-ghz.html,25653,Intel,EN STOCK,3,2026-05-23T23:08:36
mexx,procesadores,Procesador Intel Core Ultra 7 265F 5.3 Ghz,580999,https://www.mexx.com.ar/productos-rubro/procesadores/49143-procesador-intel-core-ultra-7-265f-5.3-ghz.html,25657,Intel,EN STOCK,4,2026-05-23T23:08:36
mexx,procesadores,Procesador Intel Core Ultra 7 265KF 5.5 Ghz,535999,https://www.mexx.com.ar/productos-rubro/procesadores/49145-procesador-intel-core-ultra-7-265kf-5.5-ghz.html,25659,Intel,EN STOCK,4,2026-05-23T23:08:36
mexx,procesadores,Procesador Intel Core Ultra 9 285 5.6 Ghz,1005999,https://www.mexx.com.ar/productos-rubro/procesadores/49146-procesador-intel-core-ultra-9-285-5.6-ghz.html,25665,Intel,EN STOCK,4,2026-05-23T23:08:36
mexx,procesadores,Procesador Intel Core Ultra 9 285K 5.7 Ghz,1080999,https://www.mexx.com.ar/productos-rubro/procesadores/49782-procesador-intel-core-ultra-9-285k-5.7-ghz.html,25666,Intel,EN STOCK,4,2026-05-23T23:08:36
mexx,memorias,Memoria Ram DDR4 - 8Gb 3200 Mhz Kingston Value,156909,https://www.mexx.com.ar/productos-rubro/memorias-ram/50348-memoria-ram-ddr4-8gb-3200-mhz-kingston-value.html,27492,Kingston,EN STOCK,1,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR4 - 8Gb 3200 Mhz Hiksemi Armor,125999,https://www.mexx.com.ar/productos-rubro/memorias-ram/50243-memoria-ram-ddr4-8gb-3200-mhz-hiksemi-armor.html,27493,Hiksemi,EN STOCK,1,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR4 - 8Gb 3200 Mhz Aimerican Telekinesis Value,154669,https://www.mexx.com.ar/productos-rubro/memorias-ram/49383-memoria-ram-ddr4-8gb-3200-mhz-aimerican-telekinesis-value.html,27503,Aimerican,EN STOCK,1,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR4 - 8Gb 3200 Mhz XPG D35G Rgb Negro,199999,https://www.mexx.com.ar/productos-rubro/memorias-ram/47427-memoria-ram-ddr4-8gb-3200-mhz-xpg-d35g-rgb-negro.html,27508,Xpg,EN STOCK,1,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR4 - 8Gb 3200 Mhz XPG D35 Negro,189999,https://www.mexx.com.ar/productos-rubro/memorias-ram/50477-memoria-ram-ddr4-8gb-3200-mhz-xpg-d35-negro.html,27510,Xpg,EN STOCK,1,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR4 - 8Gb 3200 Mhz Kingston Fury Beast Rgb,155999,https://www.mexx.com.ar/productos-rubro/memorias-ram/40456-memoria-ram-ddr4-8gb-3200-mhz-kingston-fury-beast-rgb.html,27515,Kingston Fury,EN STOCK,1,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR4 - 8Gb 3200 Mhz Corsair Vengeance RS Rgb Negro,144919,https://www.mexx.com.ar/productos-rubro/memorias-ram/40886-memoria-ram-ddr4-8gb-3200-mhz-corsair-vengeance-rs-rgb-negro.html,27517,Corsair,EN STOCK,1,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR4 - 8Gb 3200 Mhz Lexar,149999,https://www.mexx.com.ar/productos-rubro/memorias-ram/47410-memoria-ram-ddr4-8gb-3200-mhz-lexar.html,27518,Lexar,EN STOCK,1,2026-05-23T23:08:43
